{@TESTJET_VAC_OFF|220513155734|CISCO-10}
D: u7 P: 1 0.7 f 157.0 948.0
D: u7 P: 6 tied
D: u7 P: 19 tied
D: u7 P: 8 0.2 f 165.0 994.0
D: u7 P: 11 tied
D: u7 P: 13 tied
D: u7 P: 15 tied
D: u7 P: 17 tied
====================
D: u13 P: 17 2.2 f 29.0 180.0
D: u13 P: 1 4.9 f 29.0 180.0
D: u13 P: 12 3.0 f 31.0 192.0
D: u13 P: 19 2.8 f 34.0 208.0
D: u13 P: 2 2.7 f 35.0 216.0
D: u13 P: 16 2.9 f 37.0 228.0
D: u13 P: 3 5.6 f 55.0 333.0
D: u13 P: 14 2.5 f 58.0 354.0
D: u13 P: 10 4.0 f 65.0 393.0
D: u13 P: 9 3.0 f 74.0 450.0
D: u13 P: 13 2.0 f 75.0 456.0
D: u13 P: 4 4.3 f 76.0 458.0
D: u13 P: 8 4.4 f 112.0 677.0
D: u13 P: 5 3.4 f 140.0 844.0
D: u13 P: 7 4.6 f 145.0 873.0
D: u13 P: 6 1.0 f 169.0 1019.0
====================
D: u13_pm P: 4 3.4 f 30.0 181.0
D: u13_pm P: 8 1303.8 f 47.0 283.0
D: u13_pm P: 9 84.7 p 70.0 425.0
D: u13_pm P: 10 117.1 p 106.0 638.0
D: u13_pm P: 1 400.1 p 209.0 1257.0
D: u13_pm P: 2 819.2 p 413.0 2479.0
D: u13_pm P: 5 1149.9 p 575.0 3452.0
====================
D: u14 P: 8 1.0 f 43.0 260.0
D: u14 P: 1 335.3 p 224.0 1348.0
D: u14 P: 2 556.6 p 266.0 1601.0
D: u14 P: 3 707.1 p 296.0 1777.0
====================
D: u17 P: 14 2.1 f 21.0 130.0
D: u17 P: 13 0.4 f 22.0 137.0
D: u17 P: 17 -0.2 f 26.0 160.0
D: u17 P: 16 3.4 f 27.0 168.0
D: u17 P: 8 1.6 f 29.0 176.0
D: u17 P: 12 0.6 f 30.0 186.0
D: u17 P: 7 2.2 f 33.0 201.0
D: u17 P: 19 0.2 f 34.0 208.0
D: u17 P: 9 2.3 f 46.0 280.0
D: u17 P: 10 3.8 f 49.0 297.0
D: u17 P: 3 2.8 f 53.0 321.0
D: u17 P: 4 2.0 f 61.0 369.0
D: u17 P: 2 1.7 f 96.0 580.0
D: u17 P: 1 2.1 f 101.0 610.0
D: u17 P: 6 1.5 f 120.0 725.0
D: u17 P: 5 1.1 f 173.0 1039.0
====================
D: u20 P: 3 24.3 p 15.0 94.0
D: u20 P: 4 56.1 p 23.0 143.0
D: u20 P: 9 23.9 f 36.0 220.0
D: u20 P: 8 110.7 p 60.0 365.0
D: u20 P: 2 270.6 p 179.0 1075.0
D: u20 P: 5 1138.4 p 447.0 2687.0
====================
D: u21 P: 4 33.2 p 25.0 152.0
D: u21 P: 9 95.4 p 82.0 493.0
D: u21 P: 8 100.0 p 83.0 503.0
D: u21 P: 2 293.3 p 147.0 886.0
D: u21 P: 5 877.6 p 406.0 2438.0
D: u21 P: 3 1651.0 p 834.0 5008.0
====================
D: u24 P: 4 1.3 f 16.0 101.0
D: u24 P: 13 0.9 f 16.0 102.0
D: u24 P: 14 1.2 f 17.0 103.0
D: u24 P: 12 0.0 f 18.0 113.0
D: u24 P: 3 1.5 f 19.0 116.0
D: u24 P: 2 0.3 f 426.0 2559.0
====================
D: u25 P: 4 1.0 f 37.0 228.0
D: u25 P: 16 0.3 f 38.0 230.0
D: u25 P: 18 0.4 f 39.0 236.0
D: u25 P: 6 1.0 f 40.0 242.0
D: u25 P: 14 1.0 f 44.0 270.0
D: u25 P: 8 0.4 f 46.0 277.0
D: u25 P: 2 0.4 f 46.0 279.0
D: u25 P: 12 1.6 f 62.0 378.0
D: u25 P: 1 0.7 f 249.0 1498.0
D: u25 P: 11 tied
D: u25 P: 13 tied
D: u25 P: 15 tied
D: u25 P: 17 tied
D: u25 P: 19 tied
====================
D: u26 P: 4 18.4 f 50.0 306.0
D: u26 P: 12 13.6 f 52.0 314.0
D: u26 P: 6 37.5 f 61.0 372.0
D: u26 P: 10 14.1 f 62.0 373.0
D: u26 P: 2 21.0 f 63.0 383.0
D: u26 P: 14 34.7 f 64.0 387.0
D: u26 P: 5 66.7 f 70.0 423.0
D: u26 P: 3 82.5 p 80.0 482.0
D: u26 P: 1 33.5 f 81.0 491.0
D: u26 P: 13 155.4 p 91.0 552.0
D: u26 P: 7 97.8 p 97.0 584.0
D: u26 P: 15 128.6 p 111.0 671.0
D: u26 P: 11 257.1 p 199.0 1199.0
D: u26 P: 9 795.8 p 519.0 3117.0
====================
D: u27 P: 12 66.8 p 66.0 400.0
D: u27 P: 4 73.4 p 69.0 419.0
D: u27 P: 13 83.6 p 70.0 425.0
D: u27 P: 2 74.0 p 74.0 448.0
D: u27 P: 14 102.4 p 82.0 494.0
D: u27 P: 10 66.2 f 87.0 526.0
D: u27 P: 1 84.6 f 88.0 531.0
D: u27 P: 6 106.5 p 90.0 542.0
D: u27 P: 9 66.7 f 110.0 664.0
D: u27 P: 15 215.5 p 140.0 846.0
D: u27 P: 11 231.4 p 155.0 935.0
D: u27 P: 3 278.2 p 163.0 981.0
D: u27 P: 5 356.4 p 193.0 1162.0
D: u27 P: 7 441.4 p 220.0 1325.0
====================
D: u28 P: 16 2.4 f 26.0 161.0
D: u28 P: 17 1.6 f 27.0 166.0
D: u28 P: 14 -0.0 f 32.0 195.0
D: u28 P: 13 1.7 f 35.0 213.0
D: u28 P: 12 1.3 f 51.0 310.0
D: u28 P: 5 1.1 f 51.0 312.0
D: u28 P: 6 1.4 f 89.0 536.0
D: u28 P: 10 1.6 f 117.0 705.0
D: u28 P: 9 1.3 f 140.0 842.0
D: u28 P: 7 1.3 f 143.0 862.0
D: u28 P: 8 1.5 f 156.0 940.0
D: u28 P: 19 0.8 f 274.0 1647.0
====================
D: u29 P: 56 2.2 f 64.0 387.0
D: u29 P: 121 7.3 f 65.0 394.0
D: u29 P: 21 1.3 f 67.0 404.0
D: u29 P: 131 2.7 f 67.0 407.0
D: u29 P: 54 2.8 f 67.0 407.0
D: u29 P: 20 15.8 f 68.0 409.0
D: u29 P: 92 2.1 f 68.0 410.0
